project,description,tags,start,end,updated,duration,modified
project_7,description_69,tag_0,2018-02-23T16:04:50-05:00,2018-02-23T16:38:30-05:00,2018-02-23T16:38:33-05:00,2020000,True
project_2,description_2,None,2018-02-23T12:22:00-05:00,2018-02-23T13:35:00-05:00,2018-02-23T14:47:34-05:00,4380000,True
project_3,description_3,None,2018-02-23T11:10:26-05:00,2018-02-23T12:21:48-05:00,2018-02-23T12:21:48-05:00,4282000,False
project_3,description_7,None,2018-02-23T08:05:22-05:00,2018-02-23T11:10:19-05:00,2018-02-23T11:10:19-05:00,11097000,False
project_9,description_76,None,2018-02-23T01:09:11-05:00,2018-02-23T01:38:50-05:00,2018-02-23T01:38:51-05:00,1779000,True
project_9,description_76,None,2018-02-22T23:45:29-05:00,2018-02-23T00:54:54-05:00,2018-02-23T01:09:12-05:00,4165000,True
project_4,description_4,None,2018-02-22T18:01:45-05:00,2018-02-22T23:30:46-05:00,2018-02-22T23:30:46-05:00,19741000,False
project_9,description_76,None,2018-02-22T17:28:15-05:00,2018-02-22T18:01:43-05:00,2018-02-22T18:01:43-05:00,2008000,False
project_6,description_20,None,2018-02-22T17:10:16-05:00,2018-02-22T17:25:35-05:00,2018-02-22T17:25:35-05:00,919000,False
project_3,description_3,None,2018-02-22T16:07:45-05:00,2018-02-22T16:48:38-05:00,2018-02-22T17:09:04-05:00,2453000,True
project_2,description_2,None,2018-02-22T15:04:00-05:00,2018-02-22T15:55:50-05:00,2018-02-22T15:56:16-05:00,3110000,True
project_3,description_8,None,2018-02-22T14:13:33-05:00,2018-02-22T14:52:10-05:00,2018-02-22T14:52:10-05:00,2317000,False
project_5,description_5,None,2018-02-22T13:21:27-05:00,2018-02-22T13:34:56-05:00,2018-02-22T13:34:56-05:00,809000,False
project_1,description_1,None,2018-02-22T12:45:17-05:00,2018-02-22T13:21:26-05:00,2018-02-22T13:21:29-05:00,2169000,True
project_3,description_8,None,2018-02-22T11:57:00-05:00,2018-02-22T12:17:23-05:00,2018-02-22T15:56:50-05:00,1223000,True
project_5,description_9,None,2018-02-22T10:58:26-05:00,2018-02-22T11:56:00-05:00,2018-02-22T15:56:35-05:00,3454000,True
project_3,description_8,None,2018-02-22T10:42:52-05:00,2018-02-22T10:58:25-05:00,2018-02-22T10:58:26-05:00,933000,True
project_3,description_7,None,2018-02-22T08:03:55-05:00,2018-02-22T10:02:26-05:00,2018-02-22T10:02:26-05:00,7111000,False
project_3,description_3,None,2018-02-22T00:19:09-05:00,2018-02-22T01:19:00-05:00,2018-02-22T01:19:00-05:00,3591000,False
project_7,description_69,tag_0,2018-02-21T23:24:45-05:00,2018-02-21T23:53:13-05:00,2018-02-21T23:53:16-05:00,1708000,True
project_1,description_11,None,2018-02-21T21:25:38-05:00,2018-02-21T21:53:09-05:00,2018-02-21T21:53:09-05:00,1651000,False
project_7,description_69,tag_0,2018-02-21T20:07:23-05:00,2018-02-21T21:25:37-05:00,2018-02-21T21:25:37-05:00,4694000,False
project_2,description_2,None,2018-02-21T19:24:34-05:00,2018-02-21T20:07:17-05:00,2018-02-21T20:07:19-05:00,2563000,True
project_9,description_76,None,2018-02-21T17:33:34-05:00,2018-02-21T19:22:45-05:00,2018-02-21T19:22:45-05:00,6551000,False
project_1,description_11,None,2018-02-21T17:11:30-05:00,2018-02-21T17:31:56-05:00,2018-02-21T17:33:32-05:00,1226000,True
project_3,description_8,None,2018-02-21T15:30:19-05:00,2018-02-21T16:31:10-05:00,2018-02-21T16:31:10-05:00,3651000,False
project_7,description_12,None,2018-02-21T14:20:59-05:00,2018-02-21T15:30:19-05:00,2018-02-21T15:30:19-05:00,4160000,False
project_3,description_8,None,2018-02-21T13:40:52-05:00,2018-02-21T14:20:59-05:00,2018-02-21T14:21:04-05:00,2407000,True
project_1,description_1,None,2018-02-21T13:22:51-05:00,2018-02-21T13:40:52-05:00,2018-02-21T13:40:52-05:00,1081000,False
project_2,description_2,None,2018-02-21T12:08:03-05:00,2018-02-21T13:22:48-05:00,2018-02-21T13:22:51-05:00,4485000,True
project_3,description_3,None,2018-02-21T11:26:26-05:00,2018-02-21T12:07:49-05:00,2018-02-21T12:07:49-05:00,2483000,False
project_3,description_7,None,2018-02-21T08:06:23-05:00,2018-02-21T11:26:12-05:00,2018-02-21T11:26:12-05:00,11989000,False
project_9,description_77,None,2018-02-20T23:01:16-05:00,2018-02-21T00:46:23-05:00,2018-02-21T00:46:23-05:00,6307000,False
project_9,description_77,tag_1,2018-02-20T21:04:12-05:00,2018-02-20T22:11:08-05:00,2018-02-20T22:11:08-05:00,4016000,False
project_9,description_76,None,2018-02-20T18:57:22-05:00,2018-02-20T21:04:05-05:00,2018-02-20T21:04:06-05:00,7603000,True
project_1,description_1,None,2018-02-20T18:45:39-05:00,2018-02-20T18:57:22-05:00,2018-02-20T18:57:23-05:00,703000,True
project_9,description_76,None,2018-02-20T18:16:08-05:00,2018-02-20T18:45:36-05:00,2018-02-20T18:45:36-05:00,1768000,False
project_3,description_8,None,2018-02-20T17:58:00-05:00,2018-02-20T18:14:00-05:00,2018-02-20T18:16:07-05:00,960000,True
project_9,description_76,None,2018-02-20T17:38:55-05:00,2018-02-20T17:57:00-05:00,2018-02-20T18:15:43-05:00,1085000,True
project_5,description_5,None,2018-02-20T17:08:51-05:00,2018-02-20T17:38:55-05:00,2018-02-20T17:38:55-05:00,1804000,False
project_9,description_76,None,2018-02-20T16:27:49-05:00,2018-02-20T17:04:58-05:00,2018-02-20T17:04:58-05:00,2229000,False
project_2,description_2,None,2018-02-20T15:15:05-05:00,2018-02-20T16:04:14-05:00,2018-02-20T16:04:14-05:00,2949000,False
project_3,description_3,None,2018-02-20T14:17:00-05:00,2018-02-20T15:15:05-05:00,2018-02-20T15:15:05-05:00,3485000,False
project_1,description_1,None,2018-02-20T13:31:00-05:00,2018-02-20T14:00:00-05:00,2018-02-20T14:06:31-05:00,1740000,True
project_6,description_6,None,2018-02-20T13:07:00-05:00,2018-02-20T13:30:00-05:00,2018-02-20T14:06:18-05:00,1380000,True
project_3,description_8,None,2018-02-20T12:44:31-05:00,2018-02-20T13:06:00-05:00,2018-02-20T14:04:52-05:00,1289000,True
project_5,description_9,None,2018-02-20T11:40:36-05:00,2018-02-20T12:44:18-05:00,2018-02-20T12:44:18-05:00,3822000,False
project_3,description_8,None,2018-02-20T11:23:34-05:00,2018-02-20T11:40:35-05:00,2018-02-20T11:40:36-05:00,1021000,True
project_3,description_7,None,2018-02-20T07:58:36-05:00,2018-02-20T11:08:50-05:00,2018-02-20T11:08:50-05:00,11414000,False
project_3,description_3,None,2018-02-19T23:24:11-05:00,2018-02-20T00:10:00-05:00,2018-02-20T00:20:10-05:00,2749000,True
project_9,description_77,tag_1,2018-02-19T22:18:33-05:00,2018-02-19T23:11:11-05:00,2018-02-19T23:24:11-05:00,3158000,True
project_3,description_3,None,2018-02-19T21:01:13-05:00,2018-02-19T21:43:47-05:00,2018-02-19T22:18:36-05:00,2554000,True
project_1,description_1,None,2018-02-19T20:24:17-05:00,2018-02-19T21:01:11-05:00,2018-02-19T21:03:55-05:00,2214000,True
project_3,description_8,None,2018-02-19T18:47:18-05:00,2018-02-19T19:58:20-05:00,2018-02-19T19:58:21-05:00,4262000,True
project_6,description_20,None,2018-02-19T16:45:48-05:00,2018-02-19T18:47:13-05:00,2018-02-19T18:47:15-05:00,7285000,True
project_3,description_8,None,2018-02-19T15:55:48-05:00,2018-02-19T16:45:47-05:00,2018-02-19T16:45:47-05:00,2999000,False
project_7,description_12,None,2018-02-19T14:02:55-05:00,2018-02-19T15:55:43-05:00,2018-02-19T15:55:43-05:00,6768000,False
project_2,description_2,None,2018-02-19T13:20:10-05:00,2018-02-19T13:37:30-05:00,2018-02-19T13:37:30-05:00,1040000,False
project_3,description_8,None,2018-02-19T12:30:02-05:00,2018-02-19T13:20:08-05:00,2018-02-19T13:20:08-05:00,3006000,False
project_1,description_1,None,2018-02-19T11:25:00-05:00,2018-02-19T11:47:00-05:00,2018-02-19T11:50:25-05:00,1320000,True
project_6,description_6,None,2018-02-19T10:59:00-05:00,2018-02-19T11:24:00-05:00,2018-02-19T11:50:13-05:00,1500000,True
project_2,description_2,None,2018-02-19T10:01:27-05:00,2018-02-19T10:58:00-05:00,2018-02-19T11:49:40-05:00,3393000,True
project_3,description_3,None,2018-02-19T09:07:54-05:00,2018-02-19T10:01:15-05:00,2018-02-19T10:01:15-05:00,3201000,False
project_3,description_7,None,2018-02-19T07:56:26-05:00,2018-02-19T09:07:43-05:00,2018-02-19T09:07:43-05:00,4277000,False
project_3,description_3,None,2018-02-19T00:42:15-05:00,2018-02-19T01:21:40-05:00,2018-02-19T01:21:40-05:00,2365000,False
project_9,description_76,None,2018-02-18T23:13:52-05:00,2018-02-19T00:33:20-05:00,2018-02-19T00:42:15-05:00,4768000,True
project_3,description_3,None,2018-02-18T22:31:00-05:00,2018-02-18T22:41:55-05:00,2018-02-18T22:42:04-05:00,655000,True
project_9,description_74,tag_1,2018-02-18T21:28:34-05:00,2018-02-18T22:30:00-05:00,2018-02-18T22:41:50-05:00,3686000,True
project_9,description_76,None,2018-02-18T20:04:39-05:00,2018-02-18T21:24:27-05:00,2018-02-18T21:24:28-05:00,4788000,True
project_7,description_69,tag_0,2018-02-18T18:33:04-05:00,2018-02-18T19:57:08-05:00,2018-02-18T19:57:11-05:00,5044000,True
project_1,description_1,None,2018-02-18T18:08:39-05:00,2018-02-18T18:33:04-05:00,2018-02-18T18:33:07-05:00,1465000,True
project_7,description_69,tag_0,2018-02-18T17:53:36-05:00,2018-02-18T18:05:58-05:00,2018-02-18T18:06:00-05:00,742000,True
project_5,description_5,None,2018-02-18T17:05:49-05:00,2018-02-18T17:28:46-05:00,2018-02-18T18:08:35-05:00,1377000,True
project_3,description_3,None,2018-02-18T14:31:00-05:00,2018-02-18T15:01:00-05:00,2018-02-18T15:11:12-05:00,1800000,True
project_2,description_2,None,2018-02-18T13:39:00-05:00,2018-02-18T14:26:00-05:00,2018-02-18T15:10:52-05:00,2820000,True
project_6,description_19,None,2018-02-18T13:09:00-05:00,2018-02-18T13:38:00-05:00,2018-02-18T15:10:42-05:00,1740000,True
project_1,description_1,None,2018-02-18T12:38:00-05:00,2018-02-18T13:02:00-05:00,2018-02-18T15:07:59-05:00,1440000,True
project_6,description_6,None,2018-02-18T11:38:00-05:00,2018-02-18T12:35:00-05:00,2018-02-18T15:07:34-05:00,3420000,True
project_6,description_20,None,2018-02-18T10:54:00-05:00,2018-02-18T11:36:00-05:00,2018-02-18T15:07:16-05:00,2520000,True
project_3,description_3,None,2018-02-18T10:21:25-05:00,2018-02-18T10:52:41-05:00,2018-02-18T10:52:41-05:00,1876000,False
project_3,description_7,None,2018-02-18T09:00:05-05:00,2018-02-18T10:21:17-05:00,2018-02-18T10:21:17-05:00,4872000,False
project_3,description_3,None,2018-02-17T22:43:52-05:00,2018-02-18T01:04:35-05:00,2018-02-18T01:04:35-05:00,8443000,False
project_9,description_74,tag_1,2018-02-17T21:13:22-05:00,2018-02-17T22:43:43-05:00,2018-02-17T22:43:43-05:00,5421000,False
project_7,description_69,tag_0,2018-02-17T19:24:41-05:00,2018-02-17T20:39:30-05:00,2018-02-17T20:39:32-05:00,4489000,True
project_6,description_19,None,2018-02-17T15:52:26-05:00,2018-02-17T16:23:13-05:00,2018-02-17T16:23:13-05:00,1847000,False
project_1,description_1,None,2018-02-17T15:52:22-05:00,2018-02-17T15:52:25-05:00,2018-02-17T15:52:25-05:00,3000,False
project_0,description_10,None,2018-02-17T14:51:24-05:00,2018-02-17T15:15:40-05:00,2018-02-17T15:15:41-05:00,1456000,True
project_2,description_2,None,2018-02-17T13:46:58-05:00,2018-02-17T14:33:48-05:00,2018-02-17T14:33:48-05:00,2810000,False
project_3,description_3,None,2018-02-17T13:21:00-05:00,2018-02-17T13:46:58-05:00,2018-02-17T13:46:58-05:00,1558000,False
project_1,description_11,None,2018-02-17T12:15:22-05:00,2018-02-17T13:13:00-05:00,2018-02-17T13:37:04-05:00,3458000,True
project_5,description_9,None,2018-02-17T10:55:45-05:00,2018-02-17T12:15:21-05:00,2018-02-17T12:15:21-05:00,4776000,False
project_3,description_8,None,2018-02-17T10:37:02-05:00,2018-02-17T10:55:43-05:00,2018-02-17T10:55:44-05:00,1121000,True
project_3,description_3,None,2018-02-17T10:07:13-05:00,2018-02-17T10:25:40-05:00,2018-02-17T10:25:40-05:00,1107000,False
project_3,description_7,None,2018-02-17T08:55:18-05:00,2018-02-17T10:07:04-05:00,2018-02-17T10:07:04-05:00,4306000,False
project_2,description_2,None,2018-02-16T12:58:00-05:00,2018-02-16T13:58:00-05:00,2018-03-08T22:39:50-05:00,3600000,True
project_1,description_1,None,2018-02-16T12:03:00-05:00,2018-02-16T12:31:00-05:00,2018-02-16T12:54:23-05:00,1680000,True
project_6,description_6,None,2018-02-16T11:39:00-05:00,2018-02-16T12:00:00-05:00,2018-02-16T12:53:59-05:00,1260000,True
project_3,description_3,None,2018-02-16T11:11:12-05:00,2018-02-16T11:37:00-05:00,2018-02-16T12:53:16-05:00,1548000,True
project_3,description_7,None,2018-02-16T08:03:31-05:00,2018-02-16T11:11:03-05:00,2018-02-16T11:11:03-05:00,11252000,False
project_9,description_74,None,2018-02-15T23:54:00-05:00,2018-02-16T00:46:00-05:00,2018-02-16T01:03:09-05:00,3120000,True
project_3,description_3,None,2018-02-15T23:12:51-05:00,2018-02-15T23:52:00-05:00,2018-02-16T01:03:43-05:00,2349000,True
project_9,description_77,tag_1,2018-02-15T18:12:16-05:00,2018-02-15T23:12:47-05:00,2018-02-15T23:12:47-05:00,18031000,False
project_1,description_11,None,2018-02-15T17:46:35-05:00,2018-02-15T18:11:51-05:00,2018-02-15T18:11:51-05:00,1516000,False
project_5,description_5,None,2018-02-15T16:36:26-05:00,2018-02-15T17:39:51-05:00,2018-02-15T17:39:54-05:00,3805000,True
project_2,description_2,None,2018-02-15T13:09:42-05:00,2018-02-15T14:16:02-05:00,2018-02-15T15:16:15-05:00,3980000,True
project_8,description_10,tag_3,2018-02-15T11:58:52-05:00,2018-02-15T12:49:33-05:00,2018-02-15T12:49:33-05:00,3041000,False
project_1,description_11,None,2018-02-15T11:32:54-05:00,2018-02-15T11:58:47-05:00,2018-02-15T11:58:49-05:00,1553000,True
project_5,description_9,None,2018-02-15T10:44:46-05:00,2018-02-15T11:32:53-05:00,2018-02-15T11:32:53-05:00,2887000,False
project_3,description_8,None,2018-02-15T10:25:37-05:00,2018-02-15T10:44:44-05:00,2018-02-15T10:44:44-05:00,1147000,False
project_3,description_7,None,2018-02-15T08:07:54-05:00,2018-02-15T10:25:32-05:00,2018-02-15T10:25:33-05:00,8258000,True
project_9,description_77,tag_1,2018-02-14T22:35:00-05:00,2018-02-15T00:13:00-05:00,2018-02-15T00:21:32-05:00,5880000,True
project_1,description_1,None,2018-02-14T20:32:00-05:00,2018-02-14T20:59:00-05:00,2018-02-15T00:22:37-05:00,1620000,True
project_6,description_20,None,2018-02-14T16:35:43-05:00,2018-02-14T19:41:00-05:00,2018-02-14T20:47:24-05:00,11117000,True
project_3,description_8,None,2018-02-14T15:28:37-05:00,2018-02-14T16:25:33-05:00,2018-02-14T16:25:34-05:00,3416000,True
project_7,description_12,None,2018-02-14T13:58:36-05:00,2018-02-14T15:28:28-05:00,2018-02-14T15:28:28-05:00,5392000,False
project_3,description_8,None,2018-02-14T13:12:10-05:00,2018-02-14T13:58:27-05:00,2018-02-14T13:58:29-05:00,2777000,True
project_1,description_1,None,2018-02-14T12:24:12-05:00,2018-02-14T13:12:10-05:00,2018-02-14T13:12:25-05:00,2878000,True
project_2,description_2,None,2018-02-14T11:10:54-05:00,2018-02-14T12:24:12-05:00,2018-02-14T12:24:12-05:00,4398000,False
project_3,description_3,None,2018-02-14T10:24:04-05:00,2018-02-14T11:10:54-05:00,2018-02-14T11:10:54-05:00,2810000,False
project_3,description_7,None,2018-02-14T08:00:48-05:00,2018-02-14T10:23:57-05:00,2018-02-14T10:23:57-05:00,8589000,False
project_3,description_3,None,2018-02-14T00:06:47-05:00,2018-02-14T00:59:10-05:00,2018-02-14T00:59:10-05:00,3143000,False
project_3,description_3,None,2018-02-13T15:50:53-05:00,2018-02-13T18:25:54-05:00,2018-02-13T18:30:20-05:00,9301000,True
project_0,description_10,None,2018-02-13T15:08:02-05:00,2018-02-13T15:48:25-05:00,2018-02-13T18:29:46-05:00,2423000,True
project_1,description_1,None,2018-02-13T13:46:21-05:00,2018-02-13T15:07:59-05:00,2018-02-13T15:07:59-05:00,4898000,False
project_2,description_2,None,2018-02-13T12:58:23-05:00,2018-02-13T13:40:25-05:00,2018-02-13T13:40:26-05:00,2522000,True
project_3,description_8,None,2018-02-13T12:36:00-05:00,2018-02-13T12:53:00-05:00,2018-02-13T13:41:55-05:00,1020000,True
project_5,description_9,None,2018-02-13T11:31:00-05:00,2018-02-13T12:35:00-05:00,2018-02-13T13:40:57-05:00,3840000,True
project_3,description_8,None,2018-02-13T11:14:16-05:00,2018-02-13T11:30:58-05:00,2018-02-13T11:30:59-05:00,1002000,True
project_3,description_3,None,2018-02-13T09:35:04-05:00,2018-02-13T10:59:36-05:00,2018-02-13T10:59:36-05:00,5072000,False
project_3,description_7,None,2018-02-13T08:00:45-05:00,2018-02-13T09:34:47-05:00,2018-02-13T09:34:47-05:00,5642000,False
project_3,description_3,None,2018-02-12T22:03:00-05:00,2018-02-12T23:26:00-05:00,2018-02-12T23:45:44-05:00,4980000,True
project_9,description_77,tag_1,2018-02-12T18:33:05-05:00,2018-02-12T22:30:05-05:00,2018-02-12T23:37:53-05:00,14220000,True
project_0,description_10,None,2018-02-12T17:48:47-05:00,2018-02-12T18:09:46-05:00,2018-02-12T18:09:47-05:00,1259000,True
project_3,description_8,None,2018-02-12T15:36:00-05:00,2018-02-12T16:13:00-05:00,2018-02-12T16:54:42-05:00,2220000,True
project_7,description_12,None,2018-02-12T14:01:14-05:00,2018-02-12T15:32:32-05:00,2018-02-12T15:32:32-05:00,5478000,False
project_7,description_10,None,2018-02-12T13:45:51-05:00,2018-02-12T14:01:07-05:00,2018-02-12T14:01:10-05:00,916000,True
project_3,description_8,None,2018-02-12T13:03:17-05:00,2018-02-12T13:45:50-05:00,2018-02-12T13:45:50-05:00,2553000,False
project_1,description_1,None,2018-02-12T11:55:47-05:00,2018-02-12T13:03:17-05:00,2018-02-12T13:03:17-05:00,4050000,False
project_2,description_2,None,2018-02-12T10:45:25-05:00,2018-02-12T11:55:47-05:00,2018-02-12T11:55:48-05:00,4222000,True
project_3,description_3,None,2018-02-12T10:11:09-05:00,2018-02-12T10:45:25-05:00,2018-02-12T10:45:25-05:00,2056000,False
project_3,description_7,None,2018-02-12T08:00:04-05:00,2018-02-12T10:11:01-05:00,2018-02-12T10:11:01-05:00,7857000,False
project_3,description_3,None,2018-02-12T00:17:16-05:00,2018-02-12T00:48:07-05:00,2018-02-12T00:48:07-05:00,1851000,False
project_9,description_77,tag_1,2018-02-11T20:38:00-05:00,2018-02-11T22:28:00-05:00,2018-02-12T23:40:47-05:00,6600000,True
project_9,description_76,tag_4,2018-02-11T17:34:15-05:00,2018-02-11T20:30:09-05:00,2018-02-12T13:56:12-05:00,10554000,True
project_1,description_1,None,2018-02-11T17:25:25-05:00,2018-02-11T17:34:15-05:00,2018-02-11T17:34:15-05:00,530000,False
project_9,description_76,tag_4,2018-02-11T16:03:33-05:00,2018-02-11T17:25:25-05:00,2018-02-12T13:56:15-05:00,4912000,True
project_3,description_3,None,2018-02-11T15:09:07-05:00,2018-02-11T16:03:30-05:00,2018-02-11T16:03:32-05:00,3263000,True
project_2,description_2,None,2018-02-11T14:28:01-05:00,2018-02-11T15:09:03-05:00,2018-02-11T15:09:06-05:00,2462000,True
project_1,description_11,None,2018-02-11T12:59:29-05:00,2018-02-11T14:27:59-05:00,2018-02-11T14:28:02-05:00,5310000,True
project_5,description_9,None,2018-02-11T11:29:33-05:00,2018-02-11T12:59:26-05:00,2018-02-11T12:59:26-05:00,5393000,False
project_3,description_8,None,2018-02-11T11:05:14-05:00,2018-02-11T11:29:31-05:00,2018-02-11T11:29:31-05:00,1457000,False
project_3,description_7,None,2018-02-11T09:01:08-05:00,2018-02-11T11:05:12-05:00,2018-02-11T11:05:12-05:00,7444000,False
project_9,description_74,tag_1,2018-02-10T22:17:26-05:00,2018-02-11T00:20:11-05:00,2018-02-11T00:20:11-05:00,7365000,False
project_1,description_1,None,2018-02-10T19:03:44-05:00,2018-02-10T19:51:52-05:00,2018-02-10T19:51:53-05:00,2888000,True
project_7,description_69,tag_0,2018-02-10T18:02:08-05:00,2018-02-10T18:51:59-05:00,2018-02-10T18:52:01-05:00,2991000,True
project_3,description_3,None,2018-02-10T17:06:45-05:00,2018-02-10T18:00:46-05:00,2018-02-10T18:02:05-05:00,3241000,True
project_7,description_69,tag_0,2018-02-10T16:11:19-05:00,2018-02-10T17:05:16-05:00,2018-02-10T17:05:18-05:00,3237000,True
project_1,description_1,None,2018-02-10T13:59:00-05:00,2018-02-10T14:25:51-05:00,2018-02-10T14:26:05-05:00,1611000,True
project_6,description_6,None,2018-02-10T13:33:23-05:00,2018-02-10T13:58:23-05:00,2018-02-10T14:25:42-05:00,1500000,True
project_6,description_19,None,2018-02-10T12:50:50-05:00,2018-02-10T13:03:15-05:00,2018-02-10T13:03:15-05:00,745000,False
project_2,description_2,None,2018-02-10T12:01:50-05:00,2018-02-10T12:46:16-05:00,2018-02-10T12:46:16-05:00,2666000,False
project_3,description_3,None,2018-02-10T10:43:00-05:00,2018-02-10T12:01:49-05:00,2018-02-10T12:01:49-05:00,4729000,False
project_3,description_7,None,2018-02-10T09:05:01-05:00,2018-02-10T12:01:28-05:00,2018-02-10T12:01:28-05:00,10587000,False
project_9,description_76,tag_4,2018-02-09T21:21:23-05:00,2018-02-10T01:42:58-05:00,2018-02-12T13:56:29-05:00,15695000,True
